8906:35851,1372,511,2980,88077,13311,112638,50209,110150,48199
8912:42107,90863,22114,6220,7920,80376,65625,92523,65030,45405
8913:78195,62449,33257,27702,40333,67542,87824,117555,57343,8774
8915:75475,84358,118643,96443,87053,103617,2202,96520,26914,5416
8916:109495,22402,101164,89165,45058,44726,35827,97329,76619,10560
8920:60544,75146,10577,37458,6708,40618,57418,64673,76975,79532
8924:102852,51275,48097,117331,30433,26223,69791,55706,35779,24149
8931:11126,52070,101571,114679,336,41926,105761,6344,23799,46810
8935:121711,92192,68769,8428,20108,97412,106217,31197,9434,69547
8936:93078,4891,90069,118100,54736,6305,43363,43137,54527,17185
8958:6389,723,85990,45828,74795,88610,34999,89781,30109,89198
8984:99050,34750,81689,34579,66023,67033,14840,91699,30642,91578
9000:104132,94152,73852,63047,52154,26874,23120,10637,25914,32635
9001:16295,119020,10775,65229,75775,71130,95382,12371,68061,48630
9013:9742,22454,6046,90849,44919,103980,36248,55639,122619,113257
9024:3504,2030,35693,113293,102666,88938,68190,28599,72828,21991
9079:70741,37826,94802,62626,37570,58223,21826,36671,93999,58548
9085:66889,13390,104677,62646,3922,47479,90944,47740,97977,44703
9096:38744,3516,108165,25434,111592,21693,96934,60376,23365,32474
9098:12161,103332,92837,110996,9923,2332,120173,117098,74924,94482
9106:37673,14563,30267,11469,76962,89193,10401,20760,25535,94455
9111:39163,16816,78293,7155,40568,61423,41235,102939,75880,76914
9122:110498,23967,39922,78704,43881,107084,61745,72895,58497,42879
9128:42466,31722,117389,38004,85092,20584,45329,112972,69103,71469
9135:24642,25277,51284,32901,102382,63590,4490,69622,41018,84378
9141:119148,51994,8928,82738,100820,119702,48713,81358,24468,96659
9152:12572,73216,36687,24962,11996,80860,68186,62600,53419,52401
9155:80511,47415,6466,81267,112806,52093,104737,66252,56248,57049
9157:57285,15497,63033,73735,109619,1086,65843,52167,85358,120955
9158:71505,107132,38618,56771,76666,20220,95357,73802,71093,117818
9159:100565,81439,114491,59641,8572,71357,87421,120906,42446,120541
9160:116008,38828,18697,7488,97742,81024,120186,75849,31754,42905
9161:71857,14206,67397,46118,88777,39367,23109,118178,14863,70668
9171:85880,9717,58409,79749,39137,109342,48339,42562,104663,55052
9173:96974,10550,89180,58131,26942,119507,51082,3868,2510,95765
9200:68601,69074,15919,38923,85549,70125,89996,72053,807,46588
9224:29502,114040,39860,56944,41973,38192,98311,715,14312,51261
9225:75770,87516,33982,99502,7676,2195,20079,15763,72880,71823
9233:114743,52799,84596,53502,61080,93318,26998,21842,5267,5535
9236:67930,30533,115441,87807,101261,117192,13551,71474,31356,19914
9237:54069,109728,46871,50087,111890,40979,20302,12486,30336,108465
9238:117341,60752,58672,56821,15911,69668,37266,107636,27842,6682
9245:57739,10998,92284,121587,35181,99325,106192,36908,69266,91549
9249:58113,32865,48851,25379,85219,64788,122199,100282,90382,101916
9256:58116,57045,13887,19308,108223,4020,69895,33216,33623,1150
9276:8910,55241,13505,28646,35051,86651,96940,13893,50910,108762
9288:19291,67211,60847,74857,32973,25432,70146,104089,122877,77615
9290:13350,83329,104851,70719,57935,115011,94743,48046,118655,67117
9291:10354,51930,59579,85887,52277,80757,82274,3304,51525,3279
9310:8658,66020,43250,22334,45911,41095,104618,72549,48179,3872
9312:85236,104801,84388,82742,74384,91300,72402,70215,80501,48056
9313:25023,15283,87848,100454,121451,80649,57634,11227,79980,73687
9331:99259,21019,3125,65752,122548,29766,71779,115895,77008,122079
9333:84029,108512,46932,18652,38603,7035,91231,16324,32055,100435
9350:120398,82216,80341,48843,61124,95854,3239,84865,115920,114049
9357:86940,24295,45739,81012,103419,98541,22333,6390,48814,89666
9359:40282,51176,103237,30756,48436,59627,59280,35797,71726,97901
9364:109065,69001,8144,95581,119123,47498,22035,113755,54819,69392
9368:39014,74513,99124,116039,63509,39955,103461,77000,5567,1025
9369:27264,72075,10295,49419,61590,579,72090,26579,33187,20227
9371:93055,79812,48906,76510,113720,101057,2536,38939,119473,30427
9381:27168,61057,2998,83715,119490,104158,100885,27735,105115,87167
9389:23384,57579,48725,56358,8851,8192,59939,64315,115632,122566
9394:33819,71859,82279,6228,110679,43321,43088,8243,33467,90525
9400:119575,72928,7481,95514,117509,76839,56482,79536,87821,102131
9402:11510,120761,17163,106478,4786,117139,44617,39635,107203,21683
9420:80780,16476,56995,106076,91146,36367,79733,32487,106622,28833
9431:59952,84448,91548,68591,53489,67996,32048,103212,7294,110471
9432:38961,4157,82152,97576,70482,5931,30664,28298,16984,82655
9433:62145,96721,90013,83617,71010,17659,55076,55714,114927,7432
9437:23693,11840,37377,25699,141,31206,107558,401,80489,112163
9442:34681,112433,80720,96385,57019,84773,55648,58374,43233,102873
9443:10019,74341,43759,42420,95264,113905,84191,81265,2528,71623
9451:56290,23151,71693,111384,23096,31355,5147,95562,65342,48424
9473:51347,15512,99026,42108,25020,52355,96017,36809,19,61039
9474:105882,62464,82861,52946,26845,64756,50485,122131,116535,80294
9486:63028,112944,34354,110946,107114,87254,16220,3980,21919,45607
9487:19366,26140,108434,20372,55342,48984,37869,43392,21587,74564
9489:60531,5590,114295,105381,24208,69986,91853,77688,20071,97070
9494:99372,30249,11282,57791,115633,53221,83446,64561,4373,96189
9498:102938,68130,76393,11010,118489,27940,31928,13399,91941,31187
9499:93883,122219,31060,51430,103361,24195,28807,11831,73264,102187
9500:40683,73655,78615,22512,7138,69229,42341,106686,105121,91046
9507:64980,93684,98809,6747,114807,67818,2112,2295,107966,10047
9514:76926,86555,57293,21793,9807,123198,51063,19531,24927,72138
9525:28669,40932,10628,4041,22252,19326,70659,4369,44578,69115
9528:100353,106179,56881,17833,13365,66916,33658,40982,57787,77243
9531:90448,31227,1030,104971,111731,3270,24807,108711,51189,35216
9535:29070,56312,61787,16559,105514,1022,56704,58100,90615,51664
9538:28827,73443,7055,40454,56519,76804,66602,34732,9830,18733
9541:97633,19884,10103,84131,9641,118272,73867,47437,84574,119353
9553:32969,44324,5790,112151,123088,117460,53487,116601,104085,92640
9568:51138,24721,90142,457,107122,54635,43883,12273,98845,1546
9570:21313,52697,79607,42205,63599,106048,14032,69303,23228,98368
9571:90666,105151,24067,13133,37036,35560,109115,79715,112935,89636
9573:122882,121036,21759,38922,105974,114948,80304,10485,2892,77476
9576:96320,56942,47557,69848,113307,78102,104875,23729,40009,62362
9580:116320,97574,57280,61323,78509,93460,81528,59444,6419,39314
9590:27261,64987,31017,120448,52198,25500,7868,77331,24470,76329
9593:9264,72853,85823,35173,53562,25168,104733,40985,22627,69783
9606:13202,6270,59775,101807,104148,71252,680,13104,21081,51986
9612:58878,68370,84336,114067,117775,43529,61925,49778,50996,83169
9613:5068,93652,106355,29392,66548,90990,35873,95212,67011,6529
9614:24831,104100,92793,107344,99946,2245,26717,74664,29882,123321
9630:60756,3283,87341,74330,81348,20686,5977,75958,97761,113078
9665:44326,9978,57506,95271,81667,119992,79605,76375,3338,2441
9666:100192,25273,24785,66239,117498,30442,90558,26774,122832,83218
9668:15294,16082,57266,25199,20819,8029,44240,88133,31246,37947
9680:76571,89401,71092,64809,118991,26491,29002,87828,38555,32963
9685:43999,18839,107665,67976,27478,79964,13307,42161,43504,19711
9693:51266,118638,86235,106380,111570,110135,78401,36701,53134,52294
9694:117984,54835,90109,117645,60288,18601,66012,91333,2265,15266
9696:109075,30084,54255,99918,9784,109164,101279,68419,41018,34319
9711:90263,13717,485,99824,28586,51009,19679,63909,42475,56583
9722:21176,32798,104684,123321,34981,119687,39885,107407,22984,115792
9727:42403,84118,6300,22971,17197,25425,70725,108559,77647,30401
9742:15267,65116,121021,47587,62039,41473,34302,109670,92658,75687
9745:21479,35257,15359,53931,53844,51615,112980,79894,73526,104996
9752:29593,32113,119521,64825,106464,7037,66610,68670,89473,122927
9753:7046,35742,32569,66341,10734,6609,56154,3396,44839,118220
9755:43964,75176,44332,49553,110953,45172,6545,33459,26100,30148
9757:67640,13155,58346,45758,88463,107828,34373,84841,69258,113992
9786:28649,87844,91047,74731,69197,105783,61797,78455,55867,113693
9808:20761,7266,35229,57608,91736,121701,62536,9552,40969,86027
9810:118142,104565,50598,64196,11036,7913,6054,29571,38675,61480
9812:47221,121111,115543,98749,51014,78989,71893,38267,27495,99289
9813:95572,97489,99058,1155,55136,40675,33546,82019,30952,104478
9818:10402,103387,25789,70896,40432,56411,34472,69039,21085,64376
9820:34453,87384,14640,49478,10259,117938,77379,62929,9687,94568
9824:74862,56597,19109,113464,66707,15054,66534,110395,123180,4170
9827:87764,67817,34057,2229,63791,115786,64690,45651,13581,59649
9831:23292,93888,14719,121076,66407,65337,53966,40774,3216,67753
9834:121785,67239,101774,78243,2773,98328,15240,88322,87123,21583
9837:15575,87602,6718,110862,50537,17021,18453,53417,62779,100429
9839:118338,67288,122936,98856,96313,97755,21611,47500,60567,6268
9840:115787,96795,50730,13870,18481,23051,493,36086,66424,57365
9864:96784,63222,47189,64217,70788,58011,122031,13771,55737,67510
9879:109667,85263,12151,119028,20032,55178,40401,53747,115955,11429
9890:55353,71782,71687,110700,4020,64988,36891,90197,76258,106367
9891:48676,72005,22208,28866,14561,66951,9707,107517,33368,32864
9892:17881,114880,114823,118250,32385,48090,117961,46175,78953,14960
9896:118372,92499,111818,15345,36226,45129,118021,68980,11100,113257
9899:48138,14955,29382,49150,115061,46211,101844,53732,83084,59172
9900:56232,5653,60703,20207,119769,31811,34737,28741,94782,116641
9911:97567,2616,6689,74476,766,57102,14174,6348,39382,56524
9926:72317,49319,36959,67710,13457,14950,39234,110621,102703,101146
9927:120232,62138,44293,26656,97925,54952,74709,52583,92483,77556
9929:100659,36497,33733,118952,65056,54289,23464,38283,5471,57105
9944:92407,103090,89863,56254,47865,92336,78658,92399,90947,36043
9945:120979,19906,3795,87281,22142,60620,104491,121882,79388,21409
9946:84741,83177,51432,39922,37836,104173,56284,38206,117206,18931
9961:60120,102594,64453,83497,66159,73760,95652,87921,6459,74417
9984:70423,23456,43965,22272,66761,104616,94010,81439,88519,92251
10030:8799,50586,16734,7966,88734,43226,58726,32258,4678,65520
10040:53278,100010,31295,53466,69404,45309,19757,72617,4106,106205
10050:643,62423,28107,78931,30682,116003,44561,77580,110724,20191
10051:5166,30889,119083,46703,61274,58715,123334,113862,62516,94879
10073:18581,38876,101567,77028,103954,100084,101602,106889,11408,111025
10078:38102,43011,82575,81172,15193,19788,111765,77046,112315,76166
10082:2842,32284,4711,113991,103407,119243,42624,34999,59851,112638
10084:101728,77849,112769,120199,7625,101605,13435,107973,119010,122990
10086:14286,39833,60005,73708,102032,22895,56714,115505,90986,94793
10088:995,7548,9073,42339,10383,17012,108104,46097,6958,52273
10090:106582,119341,72584,113143,39964,100664,6043,33686,66441,26582
10110:6261,93412,101938,15353,71349,94778,81806,13503,75304,71463
10111:54306,79915,57134,28452,86617,56710,14055,69526,103547,120387
10115:101177,120656,109857,61232,70640,73722,102926,90938,57573,75680
10117:110672,26844,90683,48115,99438,116676,119436,30091,90010,120571
10130:36913,4791,66173,46716,748,33590,56471,2863,81112,7869
10132:64829,77202,114280,36562,111796,57764,68816,74601,2423,26206
10133:107611,66962,114955,9147,65861,103543,114188,540,69116,117593
10136:114468,56431,81196,93351,47174,74689,70474,121158,4718,100825
10140:29710,76728,107205,100010,81882,36301,73897,71661,108189,1725
10148:95344,11160,38537,6843,51510,105909,7780,123056,97913,27163
10155:37079,54185,108244,71507,84199,12861,75172,1319,85650,1128
10156:55562,64452,51632,47910,123156,9219,22514,43832,58183,22446
10194:40905,86866,3866,15450,28152,117142,47343,108130,116790,67420
10196:1254,89187,45617,98276,11869,106774,56118,118341,82889,47576
10200:80556,22411,67493,90032,92498,122503,29795,76843,20,32275
10210:111359,7316,1865,11630,98295,87730,42597,17009,96905,79940
10233:14849,119382,84845,95868,30080,123238,87011,66752,69609,65749
10235:58311,41863,111994,96138,10321,106524,89907,80594,111162,119713
10236:55459,38963,38648,535,20345,26854,19866,3194,32729,44668
10237:35727,114530,23439,21952,82591,83312,94247,82550,104273,92732
10249:25978,15135,96334,87982,43852,27599,117619,120844,52586,55630
10254:22820,21412,98763,79316,77273,106065,114604,74456,29376,25409
10267:86644,88716,81886,21022,62096,113398,12433,30507,5560,41280
10275:19086,75486,68393,49151,83464,122846,1495,88850,24600,85117
10276:112781,81693,67842,122691,26523,41147,86336,25154,60381,11995
10279:23046,119270,14178,11005,13342,68704,49742,24332,26855,103316
10302:20796,54711,3175,99701,67914,100240,29896,9956,62543,75409
10303:84487,77273,81446,103169,47538,114573,106403,78737,120278,42226
10304:122107,116834,84180,38403,50040,59069,15376,68942,53079,75393
10306:53026,9249,40514,83380,105083,104411,56026,22213,11581,59878
10313:99228,20166,68451,13661,112877,69315,12800,27853,98293,58519
10317:6269,88646,55486,41268,23495,22757,53597,67736,23550,4169
10335:18019,77401,94825,74366,44711,28771,115716,14831,122558,52073
10339:31607,20654,3246,115130,97484,92732,107025,79245,91943,70586
10342:74327,70590,94884,122774,122862,92020,50176,100899,18695,40884
10346:59909,109251,42207,102688,32711,71343,105371,32891,96281,88811
10359:91426,33173,4762,40392,99459,103157,51375,63343,35617,48451
10364:73994,20644,10590,98036,89818,109042,47692,88791,112536,36674
10366:63491,64999,92018,84769,34260,84360,56849,60867,85281,19164
10371:95624,29761,69637,92680,107741,14282,42030,41158,88509,96553
10377:80599,6609,14836,93971,25240,84551,50123,81032,100584,95951
10378:118520,23548,52416,115892,11345,18050,105141,113248,31383,88369
10387:106196,48842,13065,27033,52436,20146,23532,122846,93736,91919
10388:33434,85103,44863,101125,101915,80404,36650,60970,35306,118073
10392:64673,81903,65839,106347,39263,6081,54809,9179,59383,10766
10408:115736,57371,84206,120217,35814,107152,35642,57482,110889,41733
10420:56961,13936,51435,99334,33394,13159,105749,82150,107228,101805
10427:100843,111226,115399,102091,113542,449,68482,96578,10930,66923
10439:36548,2866,61781,33921,74241,43508,104901,39712,7224,109718
10445:15703,107689,27165,21141,123025,54778,101717,20341,74558,121320
10454:18392,18393,18890,120954,69803,59433,93088,19497,48133,26235
10471:8628,110306,120017,12184,84192,79897,109972,50992,71740,95707
10478:102804,22765,61023,107249,67025,72827,96047,56446,25651,71520
10479:85556,35223,37277,84539,93533,49395,95519,62963,41267,71722
10480:106989,83475,11367,18085,68605,32489,51200,13763,3426,84346
10488:2727,53803,6943,7455,40686,30629,41144,104980,111019,96574
10502:12933,76332,34427,46116,14560,41647,106277,78133,80759,73361
10513:10876,3994,103837,3584,32042,42297,60377,52682,115802,56485
10523:8773,3459,98293,19071,1477,34601,116689,90249,113526,52454
10543:115461,6319,14209,76673,17030,13928,121351,41836,429,58278
10554:118949,52034,57753,90536,55159,64247,91763,19036,4524,62646
10563:112294,83079,41656,47542,103979,24180,65949,103353,58294,49578
10564:109522,26317,65342,7813,68697,93110,16251,47166,62750,102349
10570:58753,65290,41274,67118,50027,101196,81420,89403,1414,114879
10573:43824,73210,2760,13032,45382,29976,88112,19435,25705,96953
10580:106143,81,69890,20720,4959,22849,120793,81907,26012,16651
10636:30169,120939,24076,19268,32581,66796,30348,71352,108777,51599
10655:60158,46157,52286,80508,21917,115495,73037,75215,18080,66712
10691:90021,15212,82391,59931,46935,6072,74948,93858,839,37065
10693:120253,67967,121787,89583,28650,24303,123258,29661,108695,19665
10698:90706,114002,73762,18739,110278,55982,16935,87562,39380,31071
10707:36368,8756,93522,55486,66960,38835,112643,61441,76292,99406
10710:59752,114365,99066,83823,109321,33249,81660,119126,1393,9322
10726:38764,55236,62787,69543,50419,64538,28973,39030,54100,114807
10747:76110,80686,87186,62850,39815,76588,45553,42749,24777,20912
10758:34898,112137,118705,33102,9011,67820,74624,120152,98682,53651
10770:36950,26425,32362,87074,23111,106362,106118,82749,78187,29299
10779:52542,111730,23782,93464,79780,118228,108649,41005,107687,58211
10794:65388,50650,25165,109251,60860,10486,119184,90091,12630,35795
10801:42847,53341,38583,528,16746,108342,73531,91885,94412,90309
10807:84186,15779,78255,110897,26046,28707,91111,45427,81776,19246
10820:79890,55860,2041,24448,68333,13239,41454,45291,59485,32639
10842:43918,4519,24580,5308,34027,103058,22163,26979,46553,7075
10843:99573,36738,27127,4970,42882,112222,86790,58672,22533,116592
10844:77566,3843,72154,113989,7730,93297,73968,111471,121236,60826
10845:68123,45765,213,24632,51366,37061,13401,91555,71868,101293
10854:100896,45570,8975,42192,87334,105946,50582,79145,3427,47966
10858:1030,107417,73517,57145,114367,87380,108504,30460,103038,87606
10871:114952,76879,13485,110110,27636,100299,95094,62922,74566,117214
10892:105976,106604,104700,41271,62018,60384,78988,11356,31562,31499
10905:72432,57559,87098,60070,55425,111141,41427,66729,10503,63767
10908:119392,50573,60320,46342,64112,92314,37636,116949,19113,40246
